UserID,Data,Azione,Punti,Successo,GiornoChurnSimulato
U0705,2025-01-20,Task_Completato,88,True,120
U0707,2025-01-20,Login,6,True,120
U0707,2025-01-20,Task_Completato,75,True,120
U0708,2025-01-20,Login,13,True,36
U0708,2025-01-20,Task_Fallito,0,False,36
U0709,2025-01-20,Login,12,True,120
U0709,2025-01-20,Task_Completato,144,True,120
U0713,2025-01-20,Login,5,True,120
U0713,2025-01-20,Task_Completato,123,True,120
U0715,2025-01-20,Login,11,True,120
U0715,2025-01-20,Task_Completato,140,True,120
U0716,2025-01-20,Login,6,True,57
U0716,2025-01-20,Task_Fallito,0,False,57
U0719,2025-01-20,Login,5,True,120
U0719,2025-01-20,Task_Completato,105,True,120
U0721,2025-01-20,Login,14,True,41
U0721,2025-01-20,Task_Fallito,0,False,41
U0722,2025-01-20,Login,13,True,120
U0722,2025-01-20,Task_Completato,147,True,120
U0723,2025-01-20,Login,11,True,120
U0723,2025-01-20,Task_Completato,53,True,120
U0724,2025-01-20,Login,11,True,120
U0724,2025-01-20,Task_Fallito,0,False,120
U0725,2025-01-20,Login,9,True,120
U0725,2025-01-20,Task_Completato,147,True,120
U0727,2025-01-20,Login,5,True,120
U0727,2025-01-20,Task_Completato,138,True,120
U0728,2025-01-20,Login,6,True,95
U0728,2025-01-20,Task_Fallito,0,False,95
U0730,2025-01-20,Login,13,True,120
U0730,2025-01-20,Task_Completato,88,True,120
U0730,2025-01-20,Riscatto_Premio,-288,True,120
U0731,2025-01-20,Login,11,True,120
U0731,2025-01-20,Task_Completato,136,True,120
U0735,2025-01-20,Login,8,True,120
U0735,2025-01-20,Task_Completato,60,True,120
U0737,2025-01-20,Login,6,True,120
U0737,2025-01-20,Task_Fallito,0,False,120
U0739,2025-01-20,Login,12,True,88
U0739,2025-01-20,Task_Completato,83,True,88
U0740,2025-01-20,Login,5,True,120
U0740,2025-01-20,Task_Completato,100,True,120
U0742,2025-01-20,Login,13,True,120
U0742,2025-01-20,Task_Fallito,0,False,120
U0745,2025-01-20,Login,12,True,120
U0745,2025-01-20,Task_Completato,81,True,120
U0749,2025-01-20,Login,10,True,29
U0749,2025-01-20,Task_Completato,102,True,29
U0751,2025-01-20,Login,10,True,120
U0751,2025-01-20,Task_Completato,118,True,120
U0755,2025-01-20,Login,10,True,60
U0755,2025-01-20,Task_Completato,62,True,60
U0758,2025-01-20,Login,8,True,104
U0758,2025-01-20,Task_Fallito,0,False,104
U0758,2025-01-20,Riscatto_Premio,-328,True,104
U0759,2025-01-20,Login,10,True,59
U0759,2025-01-20,Task_Fallito,0,False,59
U0762,2025-01-20,Login,11,True,120
U0762,2025-01-20,Task_Completato,94,True,120
U0763,2025-01-20,Login,8,True,120
U0763,2025-01-20,Task_Completato,72,True,120
U0767,2025-01-20,Login,5,True,49
U0767,2025-01-20,Task_Fallito,0,False,49
U0769,2025-01-20,Login,12,True,120
U0769,2025-01-20,Task_Completato,102,True,120
U0770,2025-01-20,Login,6,True,43
U0770,2025-01-20,Task_Completato,70,True,43
U0771,2025-01-20,Login,10,True,120
U0771,2025-01-20,Task_Completato,126,True,120
U0773,2025-01-20,Login,6,True,120
U0773,2025-01-20,Task_Completato,138,True,120
U0774,2025-01-20,Login,14,True,117
U0774,2025-01-20,Task_Completato,82,True,117
U0775,2025-01-20,Login,6,True,58
U0775,2025-01-20,Task_Completato,106,True,58
U0776,2025-01-20,Login,11,True,120
U0776,2025-01-20,Task_Fallito,0,False,120
U0777,2025-01-20,Login,8,True,116
U0777,2025-01-20,Task_Completato,80,True,116
U0780,2025-01-20,Login,11,True,120
U0780,2025-01-20,Task_Completato,91,True,120
U0782,2025-01-20,Login,10,True,120
U0782,2025-01-20,Task_Fallito,0,False,120
U0784,2025-01-20,Login,8,True,120
U0784,2025-01-20,Task_Completato,72,True,120
U0785,2025-01-20,Login,14,True,120
U0785,2025-01-20,Task_Completato,62,True,120
U0791,2025-01-20,Login,12,True,120
U0791,2025-01-20,Task_Fallito,0,False,120
U0792,2025-01-20,Login,7,True,120
U0792,2025-01-20,Task_Completato,117,True,120
U0795,2025-01-20,Login,8,True,120
U0795,2025-01-20,Task_Completato,105,True,120
U0795,2025-01-20,Riscatto_Premio,-115,True,120
U0798,2025-01-20,Login,14,True,120
U0798,2025-01-20,Task_Completato,59,True,120
U0799,2025-01-20,Login,13,True,97
U0799,2025-01-20,Task_Completato,89,True,97
U0800,2025-01-20,Login,5,True,59
U0800,2025-01-20,Task_Fallito,0,False,59
U0803,2025-01-20,Login,10,True,119
U0803,2025-01-20,Task_Completato,81,True,119
U0804,2025-01-20,Login,8,True,113
U0804,2025-01-20,Task_Fallito,0,False,113
U0805,2025-01-20,Login,9,True,101
U0805,2025-01-20,Task_Completato,75,True,101
U0805,2025-01-20,Riscatto_Premio,-466,True,101
U0806,2025-01-20,Login,11,True,120
U0806,2025-01-20,Task_Fallito,0,False,120
U0808,2025-01-20,Login,9,True,47
U0808,2025-01-20,Task_Fallito,0,False,47
U0809,2025-01-20,Login,14,True,120
U0809,2025-01-20,Task_Fallito,0,False,120
U0810,2025-01-20,Login,13,True,120
U0810,2025-01-20,Task_Completato,63,True,120
U0813,2025-01-20,Login,9,True,120
U0813,2025-01-20,Task_Fallito,0,False,120
U0815,2025-01-20,Login,12,True,35
U0815,2025-01-20,Task_Fallito,0,False,35
U0818,2025-01-20,Login,5,True,120
U0818,2025-01-20,Task_Fallito,0,False,120
U0819,2025-01-20,Login,9,True,120
U0819,2025-01-20,Task_Completato,85,True,120
U0820,2025-01-20,Login,5,True,120
U0820,2025-01-20,Task_Completato,92,True,120
U0822,2025-01-20,Login,6,True,120
U0822,2025-01-20,Task_Completato,75,True,120
U0823,2025-01-20,Login,9,True,120
U0823,2025-01-20,Task_Fallito,0,False,120
U0824,2025-01-20,Login,14,True,120
U0824,2025-01-20,Task_Fallito,0,False,120
U0827,2025-01-20,Login,6,True,120
U0827,2025-01-20,Task_Completato,89,True,120
U0828,2025-01-20,Login,13,True,111
U0828,2025-01-20,Task_Fallito,0,False,111
U0830,2025-01-20,Login,9,True,91
U0830,2025-01-20,Task_Fallito,0,False,91
U0831,2025-01-20,Login,6,True,120
U0831,2025-01-20,Task_Fallito,0,False,120
U0832,2025-01-20,Login,8,True,45
U0832,2025-01-20,Task_Completato,86,True,45
U0833,2025-01-20,Login,12,True,111
U0833,2025-01-20,Task_Completato,57,True,111
U0834,2025-01-20,Login,14,True,120
U0834,2025-01-20,Task_Completato,65,True,120
U0835,2025-01-20,Login,8,True,116
U0835,2025-01-20,Task_Fallito,0,False,116
U0836,2025-01-20,Login,7,True,115
U0836,2025-01-20,Task_Completato,50,True,115
U0838,2025-01-20,Login,6,True,120
U0838,2025-01-20,Task_Fallito,0,False,120
U0839,2025-01-20,Login,6,True,120
U0839,2025-01-20,Task_Completato,73,True,120
U0840,2025-01-20,Login,7,True,120
U0840,2025-01-20,Task_Completato,108,True,120
U0842,2025-01-20,Login,10,True,79
U0842,2025-01-20,Task_Completato,69,True,79
U0843,2025-01-20,Login,12,True,120
U0843,2025-01-20,Task_Completato,63,True,120
U0846,2025-01-20,Login,14,True,120
U0846,2025-01-20,Task_Completato,90,True,120
U0850,2025-01-20,Login,8,True,120
U0850,2025-01-20,Task_Fallito,0,False,120
U0851,2025-01-20,Login,13,True,120
U0851,2025-01-20,Task_Fallito,0,False,120
U0853,2025-01-20,Login,10,True,120
U0853,2025-01-20,Task_Completato,73,True,120
U0855,2025-01-20,Login,9,True,120
U0855,2025-01-20,Task_Completato,145,True,120
U0856,2025-01-20,Login,8,True,120
U0856,2025-01-20,Task_Fallito,0,False,120
U0857,2025-01-20,Login,13,True,120
U0857,2025-01-20,Task_Completato,89,True,120
U0858,2025-01-20,Login,14,True,81
U0858,2025-01-20,Task_Completato,57,True,81
U0859,2025-01-20,Login,7,True,105
U0859,2025-01-20,Task_Fallito,0,False,105
U0860,2025-01-20,Login,13,True,106
U0860,2025-01-20,Task_Completato,54,True,106
U0861,2025-01-20,Login,7,True,120
U0861,2025-01-20,Task_Fallito,0,False,120
U0862,2025-01-20,Login,11,True,120
U0862,2025-01-20,Task_Fallito,0,False,120
U0867,2025-01-20,Login,6,True,120
U0867,2025-01-20,Task_Fallito,0,False,120
U0869,2025-01-20,Login,6,True,64
U0869,2025-01-20,Task_Fallito,0,False,64
U0871,2025-01-20,Login,11,True,120
U0871,2025-01-20,Task_Completato,58,True,120
U0872,2025-01-20,Login,10,True,120
U0872,2025-01-20,Task_Fallito,0,False,120
U0874,2025-01-20,Login,6,True,120
U0874,2025-01-20,Task_Fallito,0,False,120
U0875,2025-01-20,Login,14,True,120
U0875,2025-01-20,Task_Completato,56,True,120
U0876,2025-01-20,Login,14,True,120
U0876,2025-01-20,Task_Completato,132,True,120
U0877,2025-01-20,Login,5,True,114
U0877,2025-01-20,Task_Completato,69,True,114
U0878,2025-01-20,Login,5,True,101
U0878,2025-01-20,Task_Completato,66,True,101
U0879,2025-01-20,Login,5,True,120
U0879,2025-01-20,Task_Fallito,0,False,120
U0880,2025-01-20,Login,6,True,120
U0880,2025-01-20,Task_Fallito,0,False,120
U0881,2025-01-20,Login,9,True,114
U0881,2025-01-20,Task_Fallito,0,False,114
U0882,2025-01-20,Login,5,True,56
U0882,2025-01-20,Task_Fallito,0,False,56
U0883,2025-01-20,Login,14,True,93
U0883,2025-01-20,Task_Fallito,0,False,93
U0888,2025-01-20,Login,6,True,120
U0888,2025-01-20,Task_Fallito,0,False,120
U0889,2025-01-20,Login,8,True,50
U0889,2025-01-20,Task_Completato,74,True,50
U0890,2025-01-20,Login,12,True,120
U0890,2025-01-20,Task_Completato,66,True,120
U0891,2025-01-20,Login,7,True,73
U0891,2025-01-20,Task_Fallito,0,False,73
U0892,2025-01-20,Login,10,True,56
U0892,2025-01-20,Task_Fallito,0,False,56
U0894,2025-01-20,Login,9,True,100
U0894,2025-01-20,Task_Fallito,0,False,100
U0896,2025-01-20,Login,7,True,120
U0896,2025-01-20,Task_Fallito,0,False,120
U0897,2025-01-20,Login,13,True,120
U0897,2025-01-20,Task_Completato,111,True,120
U0900,2025-01-20,Login,14,True,120
U0900,2025-01-20,Task_Completato,94,True,120
U0901,2025-01-20,Login,13,True,120
U0901,2025-01-20,Task_Fallito,0,False,120
U0902,2025-01-20,Login,12,True,120
U0902,2025-01-20,Task_Completato,63,True,120
U0903,2025-01-20,Login,8,True,30
U0903,2025-01-20,Task_Fallito,0,False,30
U0905,2025-01-20,Login,13,True,120
U0905,2025-01-20,Task_Fallito,0,False,120
U0908,2025-01-20,Login,5,True,120
U0908,2025-01-20,Task_Fallito,0,False,120
U0909,2025-01-20,Login,13,True,96
U0909,2025-01-20,Task_Fallito,0,False,96
U0910,2025-01-20,Login,9,True,81
U0910,2025-01-20,Task_Fallito,0,False,81
U0912,2025-01-20,Login,7,True,120
U0912,2025-01-20,Task_Completato,92,True,120
U0914,2025-01-20,Login,7,True,95
U0914,2025-01-20,Task_Fallito,0,False,95
U0918,2025-01-20,Login,10,True,77
U0918,2025-01-20,Task_Fallito,0,False,77
U0919,2025-01-20,Login,11,True,120
U0919,2025-01-20,Task_Completato,50,True,120
U0920,2025-01-20,Login,5,True,120
U0920,2025-01-20,Task_Completato,69,True,120
U0922,2025-01-20,Login,11,True,120
U0922,2025-01-20,Task_Completato,85,True,120
U0923,2025-01-20,Login,14,True,46
U0923,2025-01-20,Task_Completato,104,True,46
U0926,2025-01-20,Login,6,True,120
U0926,2025-01-20,Task_Completato,90,True,120
U0929,2025-01-20,Login,14,True,84
U0929,2025-01-20,Task_Fallito,0,False,84
U0930,2025-01-20,Login,5,True,120
U0930,2025-01-20,Task_Completato,106,True,120
U0930,2025-01-20,Riscatto_Premio,-288,True,120
U0931,2025-01-20,Login,11,True,120
U0931,2025-01-20,Task_Completato,122,True,120
U0932,2025-01-20,Login,7,True,53
U0932,2025-01-20,Task_Fallito,0,False,53
U0935,2025-01-20,Login,9,True,120
U0935,2025-01-20,Task_Fallito,0,False,120
U0936,2025-01-20,Login,13,True,120
U0936,2025-01-20,Task_Completato,108,True,120
U0938,2025-01-20,Login,9,True,70
U0938,2025-01-20,Task_Completato,127,True,70
U0939,2025-01-20,Login,14,True,120
U0939,2025-01-20,Task_Completato,108,True,120
U0941,2025-01-20,Login,12,True,120
U0941,2025-01-20,Task_Completato,146,True,120
U0944,2025-01-20,Login,11,True,35
U0944,2025-01-20,Task_Fallito,0,False,35
U0945,2025-01-20,Login,13,True,78
U0945,2025-01-20,Task_Completato,137,True,78
U0946,2025-01-20,Login,13,True,120
U0946,2025-01-20,Task_Fallito,0,False,120
U0947,2025-01-20,Login,11,True,120
U0947,2025-01-20,Task_Completato,116,True,120
U0949,2025-01-20,Login,7,True,33
U0949,2025-01-20,Task_Fallito,0,False,33
U0950,2025-01-20,Login,10,True,87
U0950,2025-01-20,Task_Fallito,0,False,87
U0951,2025-01-20,Login,11,True,120
U0951,2025-01-20,Task_Fallito,0,False,120
U0953,2025-01-20,Login,11,True,113
U0953,2025-01-20,Task_Completato,115,True,113
U0958,2025-01-20,Login,8,True,120
U0958,2025-01-20,Task_Fallito,0,False,120
U0959,2025-01-20,Login,9,True,120
U0959,2025-01-20,Task_Completato,71,True,120
U0961,2025-01-20,Login,9,True,85
U0961,2025-01-20,Task_Completato,94,True,85
U0964,2025-01-20,Login,11,True,120
U0964,2025-01-20,Task_Completato,136,True,120
U0966,2025-01-20,Login,9,True,120
U0966,2025-01-20,Task_Completato,94,True,120
U0968,2025-01-20,Login,8,True,120
U0968,2025-01-20,Task_Completato,143,True,120
U0969,2025-01-20,Login,14,True,108
U0969,2025-01-20,Task_Fallito,0,False,108
U0971,2025-01-20,Login,10,True,120
U0971,2025-01-20,Task_Completato,128,True,120
U0973,2025-01-20,Login,6,True,57
U0973,2025-01-20,Task_Fallito,0,False,57
U0974,2025-01-20,Login,11,True,120
U0974,2025-01-20,Task_Completato,81,True,120
U0975,2025-01-20,Login,10,True,120
U0975,2025-01-20,Task_Fallito,0,False,120
U0976,2025-01-20,Login,11,True,99
U0976,2025-01-20,Task_Fallito,0,False,99
U0978,2025-01-20,Login,8,True,120
U0978,2025-01-20,Task_Completato,135,True,120
U0981,2025-01-20,Login,6,True,120
U0981,2025-01-20,Task_Fallito,0,False,120
U0982,2025-01-20,Login,10,True,120
U0982,2025-01-20,Task_Completato,82,True,120
U0984,2025-01-20,Login,14,True,120
U0984,2025-01-20,Task_Completato,92,True,120
U0985,2025-01-20,Login,12,True,65
U0985,2025-01-20,Task_Fallito,0,False,65
U0986,2025-01-20,Login,11,True,120
U0986,2025-01-20,Task_Fallito,0,False,120
U0987,2025-01-20,Login,5,True,118
U0987,2025-01-20,Task_Completato,118,True,118
U0988,2025-01-20,Login,7,True,55
U0988,2025-01-20,Task_Completato,57,True,55
U0989,2025-01-20,Login,7,True,120
U0989,2025-01-20,Task_Completato,63,True,120
U0991,2025-01-20,Login,8,True,120
U0991,2025-01-20,Task_Completato,62,True,120
U0992,2025-01-20,Login,11,True,90
U0992,2025-01-20,Task_Fallito,0,False,90
U0994,2025-01-20,Login,9,True,87
U0994,2025-01-20,Task_Completato,136,True,87
U0995,2025-01-20,Login,9,True,120
U0995,2025-01-20,Task_Completato,104,True,120
U0996,2025-01-20,Login,9,True,120
U0996,2025-01-20,Task_Completato,122,True,120
U0998,2025-01-20,Login,11,True,120
U0998,2025-01-20,Task_Completato,109,True,120
U1000,2025-01-20,Login,14,True,120
U1000,2025-01-20,Task_Fallito,0,False,120
U0001,2025-01-21,Login,13,True,120
U0001,2025-01-21,Task_Fallito,0,False,120
U0004,2025-01-21,Login,8,True,120
U0004,2025-01-21,Task_Fallito,0,False,120
U0006,2025-01-21,Login,10,True,120
U0006,2025-01-21,Task_Completato,135,True,120
U0007,2025-01-21,Login,12,True,120
U0007,2025-01-21,Task_Completato,62,True,120
U0013,2025-01-21,Login,7,True,51
U0013,2025-01-21,Task_Completato,93,True,51
U0014,2025-01-21,Login,5,True,120
U0014,2025-01-21,Task_Completato,121,True,120
U0016,2025-01-21,Login,10,True,120
U0016,2025-01-21,Task_Completato,102,True,120
U0017,2025-01-21,Login,8,True,120
U0017,2025-01-21,Task_Completato,118,True,120
U0020,2025-01-21,Login,6,True,80
U0020,2025-01-21,Task_Completato,111,True,80
U0022,2025-01-21,Login,13,True,120
U0022,2025-01-21,Task_Completato,57,True,120
U0023,2025-01-21,Login,9,True,120
U0023,2025-01-21,Task_Completato,139,True,120
U0024,2025-01-21,Login,13,True,120
U0024,2025-01-21,Task_Completato,145,True,120
U0025,2025-01-21,Login,5,True,63
U0025,2025-01-21,Task_Fallito,0,False,63
U0026,2025-01-21,Login,13,True,120
U0026,2025-01-21,Task_Fallito,0,False,120
U0027,2025-01-21,Login,6,True,103
U0027,2025-01-21,Task_Fallito,0,False,103
U0029,2025-01-21,Login,13,True,92
U0029,2025-01-21,Task_Fallito,0,False,92
U0031,2025-01-21,Login,5,True,91
U0031,2025-01-21,Task_Fallito,0,False,91
U0032,2025-01-21,Login,6,True,120
U0032,2025-01-21,Task_Completato,127,True,120
U0035,2025-01-21,Login,13,True,47
U0035,2025-01-21,Task_Fallito,0,False,47
U0037,2025-01-21,Login,7,True,120
U0037,2025-01-21,Task_Completato,141,True,120
U0038,2025-01-21,Login,6,True,120
U0038,2025-01-21,Task_Completato,122,True,120
U0039,2025-01-21,Login,10,True,120
U0039,2025-01-21,Task_Fallito,0,False,120
U0040,2025-01-21,Login,12,True,108
U0040,2025-01-21,Task_Fallito,0,False,108
U0041,2025-01-21,Login,13,True,120
U0041,2025-01-21,Task_Completato,61,True,120
U0042,2025-01-21,Login,8,True,120
U0042,2025-01-21,Task_Fallito,0,False,120
U0043,2025-01-21,Login,10,True,120
U0043,2025-01-21,Task_Fallito,0,False,120
U0047,2025-01-21,Login,14,True,120
U0047,2025-01-21,Task_Fallito,0,False,120
U0048,2025-01-21,Login,12,True,120
U0048,2025-01-21,Task_Completato,86,True,120
U0049,2025-01-21,Login,5,True,86
U0049,2025-01-21,Task_Fallito,0,False,86
U0050,2025-01-21,Login,9,True,120
U0050,2025-01-21,Task_Completato,87,True,120
U0052,2025-01-21,Login,5,True,120
U0052,2025-01-21,Task_Completato,105,True,120
U0057,2025-01-21,Login,6,True,120
U0057,2025-01-21,Task_Fallito,0,False,120
U0058,2025-01-21,Login,10,True,120
U0058,2025-01-21,Task_Fallito,0,False,120
U0059,2025-01-21,Login,5,True,120
U0059,2025-01-21,Task_Completato,108,True,120
U0060,2025-01-21,Login,11,True,120
U0060,2025-01-21,Task_Completato,128,True,120
U0061,2025-01-21,Login,5,True,120
U0061,2025-01-21,Task_Completato,128,True,120
U0064,2025-01-21,Login,8,True,120
U0064,2025-01-21,Task_Fallito,0,False,120
U0067,2025-01-21,Login,14,True,120
U0067,2025-01-21,Task_Fallito,0,False,120
U0069,2025-01-21,Login,13,True,120
U0069,2025-01-21,Task_Fallito,0,False,120
U0071,2025-01-21,Login,7,True,120
U0071,2025-01-21,Task_Fallito,0,False,120
U0073,2025-01-21,Login,6,True,90
U0073,2025-01-21,Task_Completato,74,True,90
U0074,2025-01-21,Login,6,True,54
U0074,2025-01-21,Task_Completato,128,True,54
U0075,2025-01-21,Login,8,True,120
U0075,2025-01-21,Task_Completato,129,True,120
U0076,2025-01-21,Login,8,True,112
U0076,2025-01-21,Task_Completato,122,True,112
U0077,2025-01-21,Login,11,True,114
U0077,2025-01-21,Task_Completato,63,True,114
U0078,2025-01-21,Login,14,True,120
U0078,2025-01-21,Task_Completato,137,True,120
U0079,2025-01-21,Login,6,True,120
U0079,2025-01-21,Task_Fallito,0,False,120
U0080,2025-01-21,Login,5,True,120
U0080,2025-01-21,Task_Completato,74,True,120
U0082,2025-01-21,Login,11,True,120
U0082,2025-01-21,Task_Fallito,0,False,120
U0083,2025-01-21,Login,14,True,120
U0083,2025-01-21,Task_Completato,146,True,120
U0084,2025-01-21,Login,8,True,120
U0084,2025-01-21,Task_Fallito,0,False,120
U0088,2025-01-21,Login,10,True,120
U0088,2025-01-21,Task_Fallito,0,False,120
U0091,2025-01-21,Login,10,True,120
U0091,2025-01-21,Task_Completato,113,True,120
U0093,2025-01-21,Login,12,True,65
U0093,2025-01-21,Task_Completato,122,True,65
U0095,2025-01-21,Login,5,True,120
U0095,2025-01-21,Task_Completato,118,True,120
U0098,2025-01-21,Login,6,True,120
U0098,2025-01-21,Task_Completato,128,True,120
U0099,2025-01-21,Login,14,True,120
U0099,2025-01-21,Task_Fallito,0,False,120
U0100,2025-01-21,Login,8,True,120
U0100,2025-01-21,Task_Completato,54,True,120
U0101,2025-01-21,Login,8,True,120
U0101,2025-01-21,Task_Completato,125,True,120
U0103,2025-01-21,Login,9,True,120
U0103,2025-01-21,Task_Completato,131,True,120
U0105,2025-01-21,Login,9,True,34
U0105,2025-01-21,Task_Fallito,0,False,34
U0109,2025-01-21,Login,12,True,120
U0109,2025-01-21,Task_Completato,122,True,120
U0110,2025-01-21,Login,14,True,99
U0110,2025-01-21,Task_Completato,54,True,99
U0111,2025-01-21,Login,10,True,120
U0111,2025-01-21,Task_Completato,98,True,120
U0112,2025-01-21,Login,12,True,119
U0112,2025-01-21,Task_Completato,71,True,119
U0113,2025-01-21,Login,13,True,42
U0113,2025-01-21,Task_Fallito,0,False,42
U0116,2025-01-21,Login,7,True,35
U0116,2025-01-21,Task_Fallito,0,False,35
U0118,2025-01-21,Login,5,True,120
U0118,2025-01-21,Task_Fallito,0,False,120
U0120,2025-01-21,Login,14,True,96
U0120,2025-01-21,Task_Fallito,0,False,96
U0123,2025-01-21,Login,8,True,120
U0123,2025-01-21,Task_Completato,78,True,120
U0124,2025-01-21,Login,13,True,120
U0124,2025-01-21,Task_Completato,106,True,120
U0125,2025-01-21,Login,6,True,120
U0125,2025-01-21,Task_Fallito,0,False,120
U0128,2025-01-21,Login,10,True,49
U0128,2025-01-21,Task_Fallito,0,False,49
U0131,2025-01-21,Login,8,True,71
U0131,2025-01-21,Task_Fallito,0,False,71
U0132,2025-01-21,Login,6,True,120
U0132,2025-01-21,Task_Fallito,0,False,120
U0133,2025-01-21,Login,9,True,120
U0133,2025-01-21,Task_Completato,131,True,120
U0135,2025-01-21,Login,5,True,41
U0135,2025-01-21,Task_Completato,124,True,41
U0136,2025-01-21,Login,13,True,120
U0136,2025-01-21,Task_Fallito,0,False,120
U0139,2025-01-21,Login,5,True,112
U0139,2025-01-21,Task_Completato,115,True,112
U0140,2025-01-21,Login,6,True,40
U0140,2025-01-21,Task_Fallito,0,False,40
U0142,2025-01-21,Login,13,True,120
U0142,2025-01-21,Task_Completato,121,True,120
U0144,2025-01-21,Login,9,True,120
U0144,2025-01-21,Task_Completato,88,True,120
U0145,2025-01-21,Login,11,True,120
U0145,2025-01-21,Task_Completato,136,True,120
U0146,2025-01-21,Login,11,True,120
U0146,2025-01-21,Task_Completato,73,True,120
U0147,2025-01-21,Login,13,True,57
U0147,2025-01-21,Task_Fallito,0,False,57
U0148,2025-01-21,Login,9,True,120
U0148,2025-01-21,Task_Fallito,0,False,120
U0149,2025-01-21,Login,13,True,120
U0149,2025-01-21,Task_Completato,134,True,120
U0150,2025-01-21,Login,12,True,120
U0150,2025-01-21,Task_Completato,131,True,120
U0152,2025-01-21,Login,10,True,120
U0152,2025-01-21,Task_Completato,52,True,120
U0153,2025-01-21,Login,6,True,120
U0153,2025-01-21,Task_Fallito,0,False,120
U0156,2025-01-21,Login,12,True,120
U0156,2025-01-21,Task_Completato,76,True,120
U0158,2025-01-21,Login,14,True,120
U0158,2025-01-21,Task_Completato,103,True,120
U0159,2025-01-21,Login,6,True,120
U0159,2025-01-21,Task_Completato,123,True,120
U0160,2025-01-21,Login,10,True,120
U0160,2025-01-21,Task_Completato,87,True,120
U0161,2025-01-21,Login,14,True,120
U0161,2025-01-21,Task_Completato,95,True,120
U0163,2025-01-21,Login,8,True,120
U0163,2025-01-21,Task_Completato,52,True,120
U0165,2025-01-21,Login,10,True,120
U0165,2025-01-21,Task_Completato,129,True,120
U0167,2025-01-21,Login,10,True,120
U0167,2025-01-21,Task_Completato,144,True,120
U0168,2025-01-21,Login,12,True,120
U0168,2025-01-21,Task_Completato,137,True,120
U0170,2025-01-21,Login,12,True,91
U0170,2025-01-21,Task_Fallito,0,False,91
U0172,2025-01-21,Login,13,True,120
U0172,2025-01-21,Task_Completato,136,True,120
U0174,2025-01-21,Login,14,True,120
U0174,2025-01-21,Task_Completato,53,True,120
U0175,2025-01-21,Login,8,True,120
U0175,2025-01-21,Task_Fallito,0,False,120
U0176,2025-01-21,Login,14,True,120
U0176,2025-01-21,Task_Completato,147,True,120
U0177,2025-01-21,Login,5,True,120
U0177,2025-01-21,Task_Fallito,0,False,120
U0178,2025-01-21,Login,5,True,89
U0178,2025-01-21,Task_Completato,83,True,89
U0180,2025-01-21,Login,7,True,120
U0180,2025-01-21,Task_Completato,55,True,120
U0181,2025-01-21,Login,9,True,120
U0181,2025-01-21,Task_Fallito,0,False,120
U0182,2025-01-21,Login,14,True,120
U0182,2025-01-21,Task_Completato,102,True,120
U0184,2025-01-21,Login,12,True,33
U0184,2025-01-21,Task_Fallito,0,False,33
U0185,2025-01-21,Login,13,True,120
U0185,2025-01-21,Task_Completato,81,True,120
U0185,2025-01-21,Riscatto_Premio,-414,True,120
U0186,2025-01-21,Login,11,True,83
U0186,2025-01-21,Task_Fallito,0,False,83
U0190,2025-01-21,Login,6,True,120
U0190,2025-01-21,Task_Fallito,0,False,120
U0192,2025-01-21,Login,5,True,62
U0192,2025-01-21,Task_Fallito,0,False,62
U0197,2025-01-21,Login,6,True,83
U0197,2025-01-21,Task_Completato,133,True,83
U0200,2025-01-21,Login,13,True,90
U0200,2025-01-21,Task_Completato,101,True,90
U0201,2025-01-21,Login,10,True,120
U0201,2025-01-21,Task_Completato,136,True,120
U0202,2025-01-21,Login,9,True,120
U0202,2025-01-21,Task_Completato,74,True,120
U0203,2025-01-21,Login,13,True,120
U0203,2025-01-21,Task_Completato,72,True,120
U0205,2025-01-21,Login,9,True,120
U0205,2025-01-21,Task_Completato,58,True,120
U0206,2025-01-21,Login,9,True,97
U0206,2025-01-21,Task_Completato,102,True,97
U0207,2025-01-21,Login,9,True,120
U0207,2025-01-21,Task_Completato,127,True,120
U0209,2025-01-21,Login,14,True,120
U0209,2025-01-21,Task_Completato,143,True,120
U0210,2025-01-21,Login,12,True,120
U0210,2025-01-21,Task_Completato,105,True,120
U0214,2025-01-21,Login,13,True,120
U0214,2025-01-21,Task_Fallito,0,False,120
U0214,2025-01-21,Riscatto_Premio,-184,True,120
U0216,2025-01-21,Login,5,True,120
U0216,2025-01-21,Task_Completato,73,True,120
U0218,2025-01-21,Login,6,True,120
U0218,2025-01-21,Task_Fallito,0,False,120
U0219,2025-01-21,Login,12,True,120
U0219,2025-01-21,Task_Fallito,0,False,120
U0220,2025-01-21,Login,11,True,73
U0220,2025-01-21,Task_Completato,141,True,73
U0223,2025-01-21,Login,10,True,120
U0223,2025-01-21,Task_Fallito,0,False,120
U0224,2025-01-21,Login,9,True,120
U0224,2025-01-21,Task_Fallito,0,False,120
U0225,2025-01-21,Login,8,True,120
U0225,2025-01-21,Task_Completato,97,True,120
U0226,2025-01-21,Login,11,True,120
U0226,2025-01-21,Task_Completato,90,True,120
U0227,2025-01-21,Login,8,True,61
U0227,2025-01-21,Task_Completato,69,True,61
U0228,2025-01-21,Login,14,True,120
U0228,2025-01-21,Task_Fallito,0,False,120
U0229,2025-01-21,Login,11,True,38
U0229,2025-01-21,Task_Fallito,0,False,38
U0230,2025-01-21,Login,10,True,120
U0230,2025-01-21,Task_Fallito,0,False,120
U0231,2025-01-21,Login,13,True,113
